      #xi_rho                     xi_z                     g1                      g12
  0.0000000000000000E+00 -0.6568864087430000E+00  0.1170388402102146E+00  0.6293120637890297E-01
  0.0000000000000000E+00 -0.6090247959310000E+00  0.1505327126253396E+00  0.7244015937246315E-01
  0.0000000000000000E+00 -0.5615041084640000E+00  0.1935893564370047E+00  0.8282205919139618E-01
  0.0000000000000000E+00 -0.5143479030270000E+00  0.2489284172086014E+00  0.9399874297194483E-01
  0.0000000000000000E+00 -0.4675834627770000E+00  0.3200530748681386E+00  0.1058344755739997E+00
  0.0000000000000000E+00 -0.4212427802450000E+00  0.4114647416431116E+00  0.1181245740137304E+00
  0.0000000000000000E+00 -0.3753639244250000E+00  0.5288876214741252E+00  0.1305877494128437E+00
  0.0000000000000000E+00 -0.3299930022210000E+00  0.6795205361491791E+00  0.1428652279387163E+00
  0.0000000000000000E+00 -0.2851870806420000E+00  0.8724244407900498E+00  0.1545257182076890E+00
  0.0000000000000000E+00 -0.2410187483340000E+00  0.1119018040810920E+01  0.1650690364609262E+00
  0.0000000000000000E+00 -0.1975836727160000E+00  0.1433182057103452E+01  0.1739246853669942E+00
  0.0000000000000000E+00 -0.1550141460330000E+00  0.1831051764215742E+01  0.1804870905351184E+00
  0.0000000000000000E+00 -0.1135061888960000E+00  0.2331027926055697E+01  0.1843146903941219E+00
  0.0000000000000000E+00 -0.7338362321000000E-01  0.2950524933846137E+01  0.1852207893426704E+00
  0.0000000000000000E+00 -0.3530163775500000E-01  0.3697681179276421E+01  0.1828919374159147E+00
  0.0000000000000000E+00 -0.2000000000000000E-02  0.4498962878105526E+01  0.1807980846058146E+00
  0.0000000000000000E+00 -0.1952380952000000E-02  0.4499810548065539E+01  0.1807976776977435E+00
  0.0000000000000000E+00 -0.1904761905000000E-02  0.4500642878260314E+01  0.1807972805640732E+00
  0.0000000000000000E+00 -0.1857142857000000E-02  0.4501459544819050E+01  0.1807968932070255E+00
  0.0000000000000000E+00 -0.1809523810000000E-02  0.4502260226328485E+01  0.1807965156288003E+00
  0.0000000000000000E+00 -0.1761904762000000E-02  0.4503044604300440E+01  0.1807961478315107E+00
  0.0000000000000000E+00 -0.1714285714000000E-02  0.4503812363384256E+01  0.1807957898172367E+00
  0.0000000000000000E+00 -0.1666666667000000E-02  0.4504563191749994E+01  0.1807954415880042E+00
  0.0000000000000000E+00 -0.1619047619000000E-02  0.4505296781465041E+01  0.1807951031457628E+00
